SrcEntity	TgtEntity	Score
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115165	http://purl.obolibrary.org/obo/DOID_10303	0.95878696
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115207	http://purl.obolibrary.org/obo/DOID_0090118	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115326	http://purl.obolibrary.org/obo/DOID_0060067	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115965	http://purl.obolibrary.org/obo/DOID_0080178	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115993	http://purl.obolibrary.org/obo/DOID_3612	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116006	http://purl.obolibrary.org/obo/DOID_10456	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116007	http://purl.obolibrary.org/obo/DOID_9398	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116345	http://purl.obolibrary.org/obo/DOID_12842	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116347	http://purl.obolibrary.org/obo/DOID_1573	0.92606062
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116381	http://purl.obolibrary.org/obo/DOID_1803	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116593	http://purl.obolibrary.org/obo/DOID_308	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116757	http://purl.obolibrary.org/obo/DOID_480	0.95738876
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116767	http://purl.obolibrary.org/obo/DOID_2768	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116768	http://purl.obolibrary.org/obo/DOID_10600	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116776	http://purl.obolibrary.org/obo/DOID_65	0.90639114
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116778	http://purl.obolibrary.org/obo/DOID_1123	0.90760177
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116779	http://purl.obolibrary.org/obo/DOID_6590	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116794	http://purl.obolibrary.org/obo/DOID_0050678	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116810	http://purl.obolibrary.org/obo/DOID_9577	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116812	http://purl.obolibrary.org/obo/DOID_1508	0.93571365
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116813	http://purl.obolibrary.org/obo/DOID_1508	0.95135784
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116814	http://purl.obolibrary.org/obo/DOID_13521	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116815	http://purl.obolibrary.org/obo/DOID_9699	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116903	http://purl.obolibrary.org/obo/DOID_0050669	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116904	http://purl.obolibrary.org/obo/DOID_10970	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116905	http://purl.obolibrary.org/obo/DOID_10967	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116906	http://purl.obolibrary.org/obo/DOID_0050670	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116973	http://purl.obolibrary.org/obo/DOID_3385	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117004	http://purl.obolibrary.org/obo/DOID_12783	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117005	http://purl.obolibrary.org/obo/DOID_10024	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117009	http://purl.obolibrary.org/obo/DOID_0060178	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117011	http://purl.obolibrary.org/obo/DOID_0060178	0.93868583
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117074	http://purl.obolibrary.org/obo/DOID_12098	0.91552675
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117104	http://purl.obolibrary.org/obo/DOID_9074	0.91963208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117111	http://purl.obolibrary.org/obo/DOID_0050169	0.94411641
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117112	http://purl.obolibrary.org/obo/DOID_8857	0.91378444
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117115	http://purl.obolibrary.org/obo/DOID_3146	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117254	http://purl.obolibrary.org/obo/DOID_1927	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117295	http://purl.obolibrary.org/obo/DOID_9810	0.95036381
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117308	http://purl.obolibrary.org/obo/DOID_14043	0.94094807
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118297	http://purl.obolibrary.org/obo/DOID_9470	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118298	http://purl.obolibrary.org/obo/DOID_10310	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118299	http://purl.obolibrary.org/obo/DOID_12157	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118375	http://purl.obolibrary.org/obo/DOID_0060321	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118422	http://purl.obolibrary.org/obo/DOID_682	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118423	http://purl.obolibrary.org/obo/DOID_4257	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118435	http://purl.obolibrary.org/obo/DOID_0060257	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118436	http://purl.obolibrary.org/obo/DOID_0090001	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118437	http://purl.obolibrary.org/obo/DOID_11721	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118438	http://purl.obolibrary.org/obo/DOID_0110941	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118460	http://purl.obolibrary.org/obo/DOID_14798	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118632	http://purl.obolibrary.org/obo/DOID_1935	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118635	http://purl.obolibrary.org/obo/DOID_0080047	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118697	http://purl.obolibrary.org/obo/DOID_0080041	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118707	http://purl.obolibrary.org/obo/DOID_11831	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118712	http://purl.obolibrary.org/obo/DOID_13912	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118750	http://purl.obolibrary.org/obo/DOID_13626	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118763	http://purl.obolibrary.org/obo/DOID_9370	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118764	http://purl.obolibrary.org/obo/DOID_10376	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118765	http://purl.obolibrary.org/obo/DOID_11164	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118782	http://purl.obolibrary.org/obo/DOID_0110152	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118784	http://purl.obolibrary.org/obo/DOID_0110928	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118785	http://purl.obolibrary.org/obo/DOID_0050633	0.91542149
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118786	http://purl.obolibrary.org/obo/DOID_0060055	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118788	http://purl.obolibrary.org/obo/DOID_0050661	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118822	http://purl.obolibrary.org/obo/DOID_0050892	0.90139145
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118843	http://purl.obolibrary.org/obo/DOID_0050631	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118859	http://purl.obolibrary.org/obo/DOID_2450	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119042	http://purl.obolibrary.org/obo/DOID_0060645	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119043	http://purl.obolibrary.org/obo/DOID_0090063	0.90387559
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119046	http://purl.obolibrary.org/obo/DOID_13452	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119051	http://purl.obolibrary.org/obo/DOID_0090018	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119053	http://purl.obolibrary.org/obo/DOID_0090061	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119054	http://purl.obolibrary.org/obo/DOID_0050854	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119676	http://purl.obolibrary.org/obo/DOID_0090031	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119677	http://purl.obolibrary.org/obo/DOID_0060602	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119734	http://purl.obolibrary.org/obo/DOID_870	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120046	http://purl.obolibrary.org/obo/DOID_0080102	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120083	http://purl.obolibrary.org/obo/DOID_3883	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120162	http://purl.obolibrary.org/obo/DOID_0090070	0.92332053
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120188	http://purl.obolibrary.org/obo/DOID_0050791	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120191	http://purl.obolibrary.org/obo/DOID_4674	0.95259577
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120192	http://purl.obolibrary.org/obo/DOID_4674	0.94829202
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120197	http://purl.obolibrary.org/obo/DOID_14450	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120198	http://purl.obolibrary.org/obo/DOID_14448	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120408	http://purl.obolibrary.org/obo/DOID_0060401	0.90754801
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120888	http://purl.obolibrary.org/obo/DOID_0050851	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121207	http://purl.obolibrary.org/obo/DOID_0050862	0.94968182
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121563	http://purl.obolibrary.org/obo/DOID_0060439	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121564	http://purl.obolibrary.org/obo/DOID_0060350	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121572	http://purl.obolibrary.org/obo/DOID_3223	0.93011218
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121619	http://purl.obolibrary.org/obo/DOID_5677	0.91411108
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121745	http://purl.obolibrary.org/obo/DOID_0060744	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121932	http://purl.obolibrary.org/obo/DOID_4305	0.90794581
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122577	http://purl.obolibrary.org/obo/DOID_9362	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12264	http://purl.obolibrary.org/obo/DOID_9487	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122653	http://purl.obolibrary.org/obo/DOID_0060162	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122654	http://purl.obolibrary.org/obo/DOID_0110092	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122656	http://purl.obolibrary.org/obo/DOID_0060773	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122657	http://purl.obolibrary.org/obo/DOID_0060021	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122659	http://purl.obolibrary.org/obo/DOID_0110164	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122661	http://purl.obolibrary.org/obo/DOID_2752	0.91667992
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122662	http://purl.obolibrary.org/obo/DOID_0050594	0.99388242
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122664	http://purl.obolibrary.org/obo/DOID_0060868	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122685	http://purl.obolibrary.org/obo/DOID_11716	0.9634375
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122782	http://purl.obolibrary.org/obo/DOID_12802	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122791	http://purl.obolibrary.org/obo/DOID_14452	0.90738785
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122796	http://purl.obolibrary.org/obo/DOID_2590	0.91219485
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122805	http://purl.obolibrary.org/obo/DOID_0050438	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122811	http://purl.obolibrary.org/obo/DOID_0060170	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122812	http://purl.obolibrary.org/obo/DOID_2234	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122814	http://purl.obolibrary.org/obo/DOID_0050709	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122822	http://purl.obolibrary.org/obo/DOID_10211	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122919	http://purl.obolibrary.org/obo/DOID_865	0.9030568
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122991	http://purl.obolibrary.org/obo/DOID_9622	0.97447813
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123018	http://purl.obolibrary.org/obo/DOID_0111101	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123020	http://purl.obolibrary.org/obo/DOID_9733	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123032	http://purl.obolibrary.org/obo/DOID_11400	0.9130196
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123038	http://purl.obolibrary.org/obo/DOID_11401	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123055	http://purl.obolibrary.org/obo/DOID_2920	0.93802768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123060	http://purl.obolibrary.org/obo/DOID_10976	0.90644968
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123158	http://purl.obolibrary.org/obo/DOID_2977	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123159	http://purl.obolibrary.org/obo/DOID_4022	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123174	http://purl.obolibrary.org/obo/DOID_7127	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123175	http://purl.obolibrary.org/obo/DOID_13507	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123200	http://purl.obolibrary.org/obo/DOID_12712	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123207	http://purl.obolibrary.org/obo/DOID_0080174	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123212	http://purl.obolibrary.org/obo/DOID_2977	0.93181247
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123213	http://purl.obolibrary.org/obo/DOID_2977	0.9178673
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123214	http://purl.obolibrary.org/obo/DOID_2977	0.91750932
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123215	http://purl.obolibrary.org/obo/DOID_559	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123216	http://purl.obolibrary.org/obo/DOID_1076	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123223	http://purl.obolibrary.org/obo/DOID_12554	0.92004466
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123230	http://purl.obolibrary.org/obo/DOID_0090006	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123231	http://purl.obolibrary.org/obo/DOID_4367	0.99115193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123251	http://purl.obolibrary.org/obo/DOID_4479	0.91709977
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123259	http://purl.obolibrary.org/obo/DOID_11994	0.96216655
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123260	http://purl.obolibrary.org/obo/DOID_0050699	1.0
